dataset,ticker,metric,country,value,value_txt,period_end,period_span,unit,created_by,inter_country_comparison,categories,updated_on,source,all_topics,dimensions
BankCreditAndDeposits,BankCredit,Value,IN,589930000000.0,,2025-07-11,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.949344083534349,,2025-07-11,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,184041700000000.0,,2025-07-11,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09667077924341494,,2025-07-11,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,181231470000000.0,,2025-07-11,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09858007721822348,,2025-07-11,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,791280000000.0,,2025-07-11,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.16854463560510968,,2025-07-11,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,2249710000000.0,,2025-07-11,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.07623088845940407,,2025-07-11,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,137320000000.0,,2025-07-11,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.1163449163449164,,2025-07-11,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,221850000000.0,,2025-07-11,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.033080543933054374,,2025-07-11,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-25,https://rbi.org.in/Scripts/WSSView.aspx?Id=27816,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,234256440000000.0,,2025-06-27,,INR,MacroSearchEngine,True,{},2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.10055001558110477,,2025-06-27,,Percentage,MacroSearchEngine,True,{},2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,30728740000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.18111279763014387,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,203527700000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.08933178189354152,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankCredit,Value,IN,184830980000000.0,,2025-06-27,,INR,MacroSearchEngine,True,{},2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[BankCredit][BankCreditAndDeposits][Value][IN],
BankCreditAndDeposits,BankCredit,YoY,IN,0.09457931169015521,,2025-06-27,,Percentage,MacroSearchEngine,True,{},2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[IN][BankCredit][BankCreditAndDeposits][YoY],
BankCreditAndDeposits,BankCredit,Value,IN,643890000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.8991564417177915,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,184187090000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09296062069323607,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,181432790000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09530954168191519,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,795600000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.16889985895627646,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,2238450000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.049772079237637934,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,137870000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.1846354012655982,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,226260000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.02892703862660939,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-18,https://rbi.org.in/Scripts/WSSView.aspx?Id=27801,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,234256440000000.0,,2025-06-27,,INR,MacroSearchEngine,True,{},2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.10055001558110477,,2025-06-27,,Percentage,MacroSearchEngine,True,{},2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,30728740000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.18111279763014387,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,203527700000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.08933178189354152,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankCredit,Value,IN,184830980000000.0,,2025-06-27,,INR,MacroSearchEngine,True,{},2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[BankCredit][BankCreditAndDeposits][Value][IN],
BankCreditAndDeposits,BankCredit,YoY,IN,0.09457931169015521,,2025-06-27,,Percentage,MacroSearchEngine,True,{},2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[IN][BankCredit][BankCreditAndDeposits][YoY],
BankCreditAndDeposits,BankCredit,Value,IN,643890000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.8991564417177915,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,184187090000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09296062069323607,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,181432790000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09530954168191519,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,795600000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.16889985895627646,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,2238450000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.049772079237637934,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,137870000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.1846354012655982,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,226260000000.0,,2025-06-27,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.02892703862660939,,2025-06-27,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-11,https://rbi.org.in/Scripts/WSSView.aspx?Id=27786,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,230697730000000.0,,2025-06-13,,INR,MacroSearchEngine,True,{},2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.10366274681540899,,2025-06-13,,Percentage,MacroSearchEngine,True,{},2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[YoY][IN][BankCreditAndDeposits][BankDeposits],
BankCreditAndDeposits,BankDeposits,Value,IN,28592390000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.1959870230150742,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""DemandDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[YoY][BankDeposits][DemandDeposits][IN][BankCreditAndDeposits],[DemandDeposits]
BankCreditAndDeposits,BankDeposits,Value,IN,202105340000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankDeposits,YoY,IN,0.09173986379271004,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""TimeDeposits"": ""SubcategoryOfBankDeposits""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[YoY][BankDeposits][TimeDeposits][IN][BankCreditAndDeposits],[TimeDeposits]
BankCreditAndDeposits,BankCredit,Value,IN,183139780000000.0,,2025-06-13,,INR,MacroSearchEngine,True,{},2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[BankCredit][BankCreditAndDeposits][Value][IN],
BankCreditAndDeposits,BankCredit,YoY,IN,0.09622409782875052,,2025-06-13,,Percentage,MacroSearchEngine,True,{},2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[IN][BankCredit][BankCreditAndDeposits][YoY],
BankCreditAndDeposits,BankCredit,Value,IN,676060000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[FoodCredit][Value][IN][BankCredit][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.8309996479159332,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""FoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[FoodCredit][BankCredit][YoY][IN][BankCreditAndDeposits],[FoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,182463720000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][IN][NonFoodCredit][BankCredit][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09459663262724116,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""NonFoodCredit"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[BankCredit][YoY][NonFoodCredit][IN][BankCreditAndDeposits],[NonFoodCredit]
BankCreditAndDeposits,BankCredit,Value,IN,179765680000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][BankCreditAndDeposits][IN][BankCredit][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,YoY,IN,0.09660105894056659,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""LoansCashCreditAndOverdraft"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[BankCredit][BankCreditAndDeposits][YoY][IN][LoansCashCreditAndOverdraft],[LoansCashCreditAndOverdraft]
BankCreditAndDeposits,BankCredit,Value,IN,781240000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][InlandBillsPurchased][IN][BankCredit][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,0.21967745460790278,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""InlandBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[BankCredit][InlandBillsPurchased][YoY][IN][BankCreditAndDeposits],[InlandBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,2237520000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][IN][InlandBillsDiscounted][BankCredit][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,0.07429493273413423,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""InlandBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[BankCredit][YoY][InlandBillsDiscounted][IN][BankCreditAndDeposits],[InlandBillsDiscounted]
BankCreditAndDeposits,BankCredit,Value,IN,135110000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][IN][ForeignBillsPurchased][BankCredit][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.16288723667905824,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""ForeignBillsPurchased"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[BankCredit][YoY][ForeignBillsPurchased][IN][BankCreditAndDeposits],[ForeignBillsPurchased]
BankCreditAndDeposits,BankCredit,Value,IN,220220000000.0,,2025-06-13,,INR,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[Value][BankCredit][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankCredit,YoY,IN,-0.11760227591457306,,2025-06-13,,Percentage,MacroSearchEngine,False,"{""ForeignBillsDiscounted"": ""SubcategoryOfBankCredit""}",2025-07-04,https://rbi.org.in/Scripts/WSSView.aspx?Id=27771,[BankCredit][YoY][IN][BankCreditAndDeposits][ForeignBillsDiscounted],[ForeignBillsDiscounted]
BankCreditAndDeposits,BankDeposits,Value,IN,230697730000000.0,,2025-06-13,,INR,MacroSearchEngine,True,{},2025-06-27,https://rbi.org.in/Scripts/WSSView.aspx?Id=27756,[IN][BankCreditAndDeposits][Value][BankDeposits],
BankCreditAndDeposits,BankDeposits,YoY,IN,0.10366274681540899,,2025-06-13,,Percentage,MacroSearchEngine,True,{},2025-06-27,https://rbi.org.in/Scripts/WSSView.aspx?Id=27756,[YoY][IN][BankCreditAndDeposits][BankDeposits],
