dataset,ticker,metric,country,value,value_txt,period_end,period_span,unit,created_by,inter_country_comparison,as_reported,pfea,all_topics,dimensions,categories
CPI,CPI,YoY,IN,153.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Railway Fare][CPI],[Railway Fare],"{""Railway Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,171.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Raisin, Kishmish, Monacca, etc.][CPI]","[Raisin, Kishmish, Monacca, etc.]","{""Raisin, Kishmish, Monacca, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,180.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Refined Oil [sunflower, Soyabean, Saffola, Etc.]][IN][CPI]","[Refined Oil [sunflower, Soyabean, Saffola, Etc.]]","{""Refined Oil [sunflower, Soyabean, Saffola, Etc.]"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,152.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Refrigerator][CPI],[Refrigerator],"{""Refrigerator"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,240.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Residential Building & Land (cost of Repairs Only)][CPI],[Residential Building & Land (cost of Repairs Only)],"{""Residential Building & Land (cost of Repairs Only)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,197.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Rice – Other Sources][CPI],[Rice – Other Sources],"{""Rice – Other Sources"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,81.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Rice – PDS][IN][CPI],[Rice – PDS],"{""Rice – PDS"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,189.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Rickshaw (hand Drawn & Cycle) Fare][CPI],[Rickshaw (hand Drawn & Cycle) Fare],"{""Rickshaw (hand Drawn & Cycle) Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,192.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Rubber / Pvc Footwear][CPI],[Rubber / Pvc Footwear],"{""Rubber / Pvc Footwear"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,187.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Rug, Blanket (no.)][CPI]","[Rug, Blanket (no.)]","{""Rug, Blanket (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,207.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Salt][CPI],[Salt],"{""Salt"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,172.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Sanitary Napkins][CPI],[Sanitary Napkins],"{""Sanitary Napkins"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,201.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Saree (no.)][CPI],[Saree (no.)],"{""Saree (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,174.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Sauce, Jam, Jelly (gm)][CPI]","[Sauce, Jam, Jelly (gm)]","{""Sauce, Jam, Jelly (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,217.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][School Bus, Van, etc.][CPI]","[School Bus, Van, etc.]","{""School Bus, Van, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.8,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][School/college Uniform: Boys][CPI],[School/college Uniform: Boys],"{""School/college Uniform: Boys"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,189.4,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][School/college Uniform: Girls][IN][CPI],[School/college Uniform: Girls],"{""School/college Uniform: Girls"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,182.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Sewai, Noodles][CPI]","[Sewai, Noodles]","{""Sewai, Noodles"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,170.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sewing Machine][IN][CPI],[Sewing Machine],"{""Sewing Machine"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,160.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Shaving Blades, Shaving Stick, Razor][IN][CPI]","[Shaving Blades, Shaving Stick, Razor]","{""Shaving Blades, Shaving Stick, Razor"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,166.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shaving Cream, Aftershave Lotion][CPI]","[Shaving Cream, Aftershave Lotion]","{""Shaving Cream, Aftershave Lotion"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,204.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shawl, Chaddar (no.)][CPI]","[Shawl, Chaddar (no.)]","{""Shawl, Chaddar (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,193.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shirts, T-shirts (no.)][CPI]","[Shirts, T-shirts (no.)]","{""Shirts, T-shirts (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,188.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Shorts, Trousers, Bermudas (no.)][CPI]","[Shorts, Trousers, Bermudas (no.)]","{""Shorts, Trousers, Bermudas (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,212.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Silver][CPI],[Silver],"{""Silver"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,205.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Small Millets & their Products][IN][CPI],[Small Millets & their Products],"{""Small Millets & their Products"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,191.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Snuff (gm)][IN][CPI],[Snuff (gm)],"{""Snuff (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,179.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Spectacles][CPI],[Spectacles],"{""Spectacles"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,195.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Sports Goods, Toys, etc.][CPI]","[Sports Goods, Toys, etc.]","{""Sports Goods, Toys, etc."": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,216.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Stainless Steel Utensils][IN][CPI],[Stainless Steel Utensils],"{""Stainless Steel Utensils"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,179.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Stationery, Photocopying Charges][IN][CPI]","[Stationery, Photocopying Charges]","{""Stationery, Photocopying Charges"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,276.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Steamer, Boat Fare][CPI]","[Steamer, Boat Fare]","{""Steamer, Boat Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Stove, Gas Burner][IN][CPI]","[Stove, Gas Burner]","{""Stove, Gas Burner"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,129.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sugar - Other Sources][IN][CPI],[Sugar - Other Sources],"{""Sugar - Other Sources"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,166.9,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sugar - PDS][IN][CPI],[Sugar - PDS],"{""Sugar - PDS"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,170.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Suitcase, Trunk, Box, Handbag and Other Travel Goods][CPI]","[Suitcase, Trunk, Box, Handbag and Other Travel Goods]","{""Suitcase, Trunk, Box, Handbag and Other Travel Goods"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,198.2,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Suji, Rawa][CPI]","[Suji, Rawa]","{""Suji, Rawa"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,203.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Sweeper][IN][CPI],[Sweeper],"{""Sweeper"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,226.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Tailor][CPI],[Tailor],"{""Tailor"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,228.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Tamarind (gm)][CPI],[Tamarind (gm)],"{""Tamarind (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,194.3,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Taxi, Auto-rickshaw Fare][CPI]","[Taxi, Auto-rickshaw Fare]","{""Taxi, Auto-rickshaw Fare"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,183.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][Tea: Cups (no.)][IN][CPI],[Tea: Cups (no.)],"{""Tea: Cups (no.)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,216.6,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Turmeric (gm)][CPI],[Turmeric (gm)],"{""Turmeric (gm)"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,154.5,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Tyres & Tubes][CPI],[Tyres & Tubes],"{""Tyres & Tubes"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,185.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Umbrella, Raincoat][CPI]","[Umbrella, Raincoat]","{""Umbrella, Raincoat"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,199.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Urd][CPI],[Urd],"{""Urd"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,210.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][Vanaspati, Margarine][IN][CPI]","[Vanaspati, Margarine]","{""Vanaspati, Margarine"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,240.1,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Walnut][CPI],[Walnut],"{""Walnut"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,243.0,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,"[YoY][IN][Washerman, Laundry, Ironing][CPI]","[Washerman, Laundry, Ironing]","{""Washerman, Laundry, Ironing"": ""ConsumptionItem""}"
CPI,CPI,YoY,IN,166.7,,2025-07-31,M,PERCENT,MacroSearchEngine,False,True,,[YoY][IN][Washing Machine][CPI],[Washing Machine],"{""Washing Machine"": ""ConsumptionItem""}"
CPI,CPI,Constituents,IN,,"[{""ticker"": ""CPI"", ""weight"": 12.246354663212436, ""dimensions"": ""[Grains]""}, {""ticker"": ""CPI"", ""weight"": 2.87186443523316, ""dimensions"": ""[Meat]""}, {""ticker"": ""CPI"", ""weight"": 1.4069738808290158, ""dimensions"": ""[Seafood]""}, {""ticker"": ""CPI"", ""weight"": 0.4190183678756476, ""dimensions"": ""[Eggs]""}, {""ticker"": ""CPI"", ""weight"": 6.504320207253887, ""dimensions"": ""[Dairy]""}, {""ticker"": ""CPI"", ""weight"": 3.4469041450777205, ""dimensions"": ""[Edible_Oils]""}, {""ticker"": ""CPI"", ""weight"": 3.1026262642487046, ""dimensions"": ""[Fruits]""}, {""ticker"": ""CPI"", ""weight"": 5.538678497409327, ""dimensions"": ""[Vegetables]""}]",2025-05-31,None,JSON,MacroSearchEngine,False,False,,[Food][IN][Constituents][CPI],[Food],"{""Food"": ""ConsumptionCategory""}"
CPI,CPI,Constituents,IN,,"[{""ticker"": ""CPI"", ""weight"": 12.107648259526263, ""dimensions"": ""[Grains]""}, {""ticker"": ""CPI"", ""weight"": 1.8156042790937181, ""dimensions"": ""[Meat]""}, {""ticker"": ""CPI"", ""weight"": 1.4309042687950568, ""dimensions"": ""[Seafood]""}, {""ticker"": ""CPI"", ""weight"": 0.43306858908341916, ""dimensions"": ""[Eggs]""}, {""ticker"": ""CPI"", ""weight"": 6.484541771369722, ""dimensions"": ""[Dairy]""}, {""ticker"": ""CPI"", ""weight"": 3.451251287332647, ""dimensions"": ""[Edible_Oils]""}, {""ticker"": ""CPI"", ""weight"": 3.0908988877445935, ""dimensions"": ""[Fruits]""}, {""ticker"": ""CPI"", ""weight"": 5.905625978372812, ""dimensions"": ""[Vegetables]""}]",2025-06-30,None,JSON,MacroSearchEngine,False,False,,[Food][IN][Constituents][CPI],[Food],"{""Food"": ""ConsumptionCategory""}"
CPI,CPI,Constituents,IN,,"[{""ticker"": ""CPI"", ""weight"": 11.969625464285716, ""dimensions"": ""[Grains]""}, {""ticker"": ""CPI"", ""weight"": 1.7466076581632652, ""dimensions"": ""[Meat]""}, {""ticker"": ""CPI"", ""weight"": 1.4436231071428574, ""dimensions"": ""[Seafood]""}, {""ticker"": ""CPI"", ""weight"": 0.43678517857142857, ""dimensions"": ""[Eggs]""}, {""ticker"": ""CPI"", ""weight"": 6.441844499999999, ""dimensions"": ""[Dairy]""}, {""ticker"": ""CPI"", ""weight"": 3.4867130102040815, ""dimensions"": ""[Edible_Oils]""}, {""ticker"": ""CPI"", ""weight"": 3.1480746224489797, ""dimensions"": ""[Fruits]""}, {""ticker"": ""CPI"", ""weight"": 6.5323581632653065, ""dimensions"": ""[Vegetables]""}]",2025-07-31,None,JSON,MacroSearchEngine,False,False,,[Food][IN][Constituents][CPI],[Food],"{""Food"": ""ConsumptionCategory""}"
CPI,CPI,Constituents,IN,,"[{""ticker"": ""CPI"", ""weight"": 46.600005046632134, ""dimensions"": ""[Food]""}, {""ticker"": ""CPI"", ""weight"": 0.9005939378238341, ""dimensions"": ""[Tobacco]""}, {""ticker"": ""CPI"", ""weight"": 1.0280730155440414, ""dimensions"": ""[Alcohol]""}, {""ticker"": ""CPI"", ""weight"": 6.642105533678756, ""dimensions"": ""[Apparel]""}, {""ticker"": ""CPI"", ""weight"": 9.694090932642487, ""dimensions"": ""[Housing]""}, {""ticker"": ""CPI"", ""weight"": 6.421167927461141, ""dimensions"": ""[Energy_Household]""}, {""ticker"": ""CPI"", ""weight"": 28.038380129533675, ""dimensions"": ""[Miscellaneous]""}, {""ticker"": ""CPI"", ""weight"": 6.162458751295338, ""dimensions"": ""[Healthcare]""}, {""ticker"": ""CPI"", ""weight"": 4.436558968911918, ""dimensions"": ""[Education]""}, {""ticker"": ""CPI"", ""weight"": 3.6280863626943, ""dimensions"": ""[Household_Goods_And_Services]""}, {""ticker"": ""CPI"", ""weight"": 2.553398062176166, ""dimensions"": ""[Transport Services]""}, {""ticker"": ""CPI"", ""weight"": 1.4045299222797925, ""dimensions"": ""[Transport Equipment]""}, {""ticker"": ""CPI"", ""weight"": 1.8481945492227976, ""dimensions"": ""[Communication Services]""}, {""ticker"": ""CPI"", ""weight"": 0.08950349222797929, ""dimensions"": ""[Communication Equipment]""}, {""ticker"": ""CPI"", ""weight"": 4.5607400207253885, ""dimensions"": ""[Personal_Care]""}, {""ticker"": ""CPI"", ""weight"": 1.5682805803108808, ""dimensions"": ""[Leisure]""}]",2025-05-31,None,JSON,MacroSearchEngine,False,False,,[ConsumptionCategory][IN][Constituents][CPI],[ConsumptionCategory],"{""ConsumptionCategory"": ""ClassificationType""}"
CPI,CPI,Constituents,IN,,"[{""ticker"": ""CPI"", ""weight"": 46.784385447991774, ""dimensions"": ""[Food]""}, {""ticker"": ""CPI"", ""weight"": 1.1681173738414006, ""dimensions"": ""[Tobacco]""}, {""ticker"": ""CPI"", ""weight"": 0.5108885478887745, ""dimensions"": ""[Alcohol]""}, {""ticker"": ""CPI"", ""weight"": 6.614506776519053, ""dimensions"": ""[Apparel]""}, {""ticker"": ""CPI"", ""weight"": 9.582336766220392, ""dimensions"": ""[Housing]""}, {""ticker"": ""CPI"", ""weight"": 6.370919052523173, ""dimensions"": ""[Energy_Household]""}, {""ticker"": ""CPI"", ""weight"": 28.02552126673532, ""dimensions"": ""[Miscellaneous]""}, {""ticker"": ""CPI"", ""weight"": 6.142579943357363, ""dimensions"": ""[Healthcare]""}, {""ticker"": ""CPI"", ""weight"": 4.448204243048404, ""dimensions"": ""[Education]""}, {""ticker"": ""CPI"", ""weight"": 3.6135018537590113, ""dimensions"": ""[Household_Goods_And_Services]""}, {""ticker"": ""CPI"", ""weight"": 2.54628193099897, ""dimensions"": ""[Transport Services]""}, {""ticker"": ""CPI"", ""weight"": 1.4010568383110196, ""dimensions"": ""[Transport Equipment]""}, {""ticker"": ""CPI"", ""weight"": 1.8396814418125647, ""dimensions"": ""[Communication Services]""}, {""ticker"": ""CPI"", ""weight"": 0.08901997940267767, ""dimensions"": ""[Communication Equipment]""}, {""ticker"": ""CPI"", ""weight"": 4.594620726055613, ""dimensions"": ""[Personal_Care]""}, {""ticker"": ""CPI"", ""weight"": 1.5611889598352213, ""dimensions"": ""[Leisure]""}]",2025-06-30,None,JSON,MacroSearchEngine,False,False,,[ConsumptionCategory][IN][Constituents][CPI],[ConsumptionCategory],"{""ConsumptionCategory"": ""ClassificationType""}"
CPI,CPI,Constituents,IN,,"[{""ticker"": ""CPI"", ""weight"": 47.17372114285715, ""dimensions"": ""[Food]""}, {""ticker"": ""CPI"", ""weight"": 1.1112739846938773, ""dimensions"": ""[Tobacco]""}, {""ticker"": ""CPI"", ""weight"": 0.5231065765306123, ""dimensions"": ""[Alcohol]""}, {""ticker"": ""CPI"", ""weight"": 6.563751795918366, ""dimensions"": ""[Apparel]""}, {""ticker"": ""CPI"", ""weight"": 9.540574362244897, ""dimensions"": ""[Housing]""}, {""ticker"": ""CPI"", ""weight"": 6.308919234693878, ""dimensions"": ""[Energy_Household]""}, {""ticker"": ""CPI"", ""weight"": 27.869276709183673, ""dimensions"": ""[Miscellaneous]""}, {""ticker"": ""CPI"", ""weight"": 6.116223647959184, ""dimensions"": ""[Healthcare]""}, {""ticker"": ""CPI"", ""weight"": 4.434671693877552, ""dimensions"": ""[Education]""}, {""ticker"": ""CPI"", ""weight"": 3.5880788367346934, ""dimensions"": ""[Household_Goods_And_Services]""}, {""ticker"": ""CPI"", ""weight"": 2.528614969387755, ""dimensions"": ""[Transport Services]""}, {""ticker"": ""CPI"", ""weight"": 1.3891558469387757, ""dimensions"": ""[Transport Equipment]""}, {""ticker"": ""CPI"", ""weight"": 0.058519040816326535, ""dimensions"": ""[Communication Services]""}, {""ticker"": ""CPI"", ""weight"": 0.08827135714285715, ""dimensions"": ""[Communication Equipment]""}, {""ticker"": ""CPI"", ""weight"": 4.576228760204081, ""dimensions"": ""[Personal_Care]""}, {""ticker"": ""CPI"", ""weight"": 1.5494267346938775, ""dimensions"": ""[Leisure]""}]",2025-07-31,None,JSON,MacroSearchEngine,False,False,,[ConsumptionCategory][IN][Constituents][CPI],[ConsumptionCategory],"{""ConsumptionCategory"": ""ClassificationType""}"
